STRUCTURE_SMILES,LOGINV_MRDD_mmol
C1=CC=C2C(=C1)C(=O)C3=C(S2)C(CO)=CC=C3NCCN(CC)CC,1.55203736206632
O=C1N(CC(=O)N1)/N=C/C2=CC=C(O2)[N+](=O)[O-],1.5527375170652
C1(OC(=O)N(C)C)=CC=CC([N+](C)(C)C)=C1,1.55299209602831
O[C@@H]2[C@@H](OCc1ccccc1)[C@H](O[C@H]2OCC)C(COCc3ccccc3)OCc4ccccc4,1.55609987345162
CNNCC1=CC=C(C=C1)C(=O)NC(C)C,1.56683330348333
C2CCCC(C(=O)NC1=C(C)C=CC=C1C)N2C,1.56742317158843
O[C@H]1[C@@H]([C@H](O)CO)O[C@H]2[C@@H]1O[C@@H]([C@@](Cl)(Cl)Cl)O2,1.57005541719055
O[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@](O)(C=O)[C@H]2O[C@H]3[C@@H](NC)[C@H](O)[C@@H](O[C@H]4[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@H](CO)O3)[C@@H](NC(N)=N)[C@H](O)[C@H]1NC(N)=N,1.57037634666034
C1=C(O)C=CC(CC(N)C)=C1,1.5775079419644
O.O[C@@H]5Cc1ccccc1[C@@H]5NC(=O)[C@H](Cc2ccccc2)C[C@H](O)CN4CCN(Cc3cnccc3)C[C@H]4C(=O)NC(C)(C)C,1.57786644989226
C1=CC=C3C(=C1)C(CC(C(=O)OCCN(CC)CC)CC2OCCC2)=CC=C3,1.58379222916256
C2=CC=C(C1=C(N)N=C(N)N=N1)C(Cl)=C2Cl,1.58426912650644
O=C1NC(=S)NC=C1,1.58526895465336
N1(C(C2=CC=CC=C(C1=O)2)=O)C3C(NC(CC3)=O)=O,1.58788002041737
C2(OC)=C(OC)C(OC)=CC(C(=O)OCC(CC)(N(C)C)C1=CC=CC=C1)=C2,1.58823736539964
N1=C(N(C)C)N=C(N(C)C)N=C1N(C)C,1.58959946404893
NCC[C@H](O)C(=O)N[C@@H]3C[C@H](N)[C@@H](O[C@H]1O[C@H](CN)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H]3O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O,1.59151167788082
C2C=CSC=2CN(CCN(C)C)C1=CC=CC=N1,1.59315615656151
[C@@]43([C@H]([C@H]2[C@@H]([C@@]1([C@@H](C[C@@H](CC1)O)C[C@@H]2O)C)CC3)CC[C@@H]4[C@@H](CCC(=O)O)C)C,1.59391932053361
C2C(C)CCN(CCCC(=O)C1=CC=C(F)C=C1)C2,1.59640812071743
[C@@]1([C@@H](CN(C)C)CCCC1)(c2cc(OC)ccc2)O,1.59644904449121
C1(OCC)=C(OCC)C=C3C(=C1)C(CC2=CC(OCC)=C(OCC)C=C2)=NC=C3,1.59713700023493
C1(=O)C(CC)(CC)C(=O)NC(=O)N1C,1.59817540794663
C2C=CSC=2C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1,1.59940758655425
C1(CCOC)=CC=C(OCC(O)CNC(C)C)C=C1,1.60297693367214
C4=CC=C(C3(C1=CC=CC=C1)C(C2=NCCN2)C3)C=C4,1.60596592405462
C2=CC=CC(C(OCCN(C)C)C1=CC=CC=C1)=C2C,1.60624164276293
O=C(N)C1=C(N=CN1)/N=N/N(C)C,1.60729581229911
OC(C=C2)=C(C=C2C)[C@@](CCN(C(C)C)C(C)C)([H])C1=CC=CC=C1,1.60944451441698
C1(C)=CC=C(Cl)C(OCC(O)CNC(C)(C)C)=C1,1.6100964222933
C2CC(=O)N(C)C(C1=CC=C(Cl)C=C1)S2(=O)=O,1.61320589248417
O=C1C(C2=C(C(O)=C3C)C(O)=C(NC(\C(C)=C/C=C/[C@@H]5C)=O)C(/C=N/N4CCN(C)CC4)=C2O)=C3O[C@@](C)1O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@H]5O,1.61433828213201
C1=CC=C3C(=C1)N(CCCN2CCN(CCO)CC2)C4=C(S3)C=CC(C(C)=O)=C4,1.61443343291271
[C@@]153[C@@H](\C(O)=C(/C[C@@]1([C@H]2CC[C@]4([C@H]([C@@H]2CC3)CC[C@@H]4O)C)C)C#N)O5,1.61467748334356
O[C@H]([C@H](C)NC)c1ccccc1,1.61603469402698
[C@@H]3(O[C@H]2[C@@H]([C@H]([C@H](O[C@H]1C[C@]([C@H]([C@@H](O1)C)OC(=O)CCC)(OC(=O)CC)C)[C@H](O2)C)N(C)C)O)[C@H]([C@@H](CC(O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]3CC=O)C)O)C)=O)O)OC,1.61699769758122
C1(C)=CC=CC(C)=C1NC(=O)C(N(CCC)CC)CC,1.61743894669773
C1[C@@H]([C@H]([C@@H]([C@H]([N@]1CCO)CO)O)O)O,1.61747063502023
C2=CC=CC(C(C(=O)OCCN(CC)CC)C1=CC=CC=C1)=C2,1.61828244784217
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)/c2csc(N)n2)COC)C(O)=O,1.63089078752935
C/23=C1/C(=C\C(CC1)=O)CC[C@H]\2[C@H]5[C@](C[C@@H]3c4ccc(cc4)N(C)C)([C@@](C#CC)(O)CC5)C,1.63305790380114
C1(C)=C(O)C(C)=C4C(=C1C)OC(C)(COC3=CC=C(CC2SC(=O)NC2=O)C=C3)CC4,1.64496995495065
C1(Cl)=CC=C2C(=C1)C(OCCN(C)C)=CC3=C(S2)C=CC=C3,1.64589314816708
C(C1(O)CCCCC1)(C2C=CC(OC)=CC=2)CN(C)C,1.64722922613327
C1(=O)C(CC=C)(CC(C)C)C(=O)NC(=O)N1,1.65177472558789
[H][C@]([C@@H](C(CC1N)N)O)([C@]([H])1O[C@@H](O2)[C@@H](C[C@@H]([C@@H]2CO)O)N)O[C@@H]3O[C@@H](CO)[C@H]([C@H]3O)O[C@]([H])(O[C@@H]4CN)C(N)[C@H](O)[C@]([H])4O[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@@H](O5)CO,1.65910722311
[C@@H]1(O[C@H](CS1)N\2C(\N=C(/C=C/2)N)=O)CO,1.66135108521598
C2(=O)C(CCCC)C(=O)N(C1=CC=CC=C1)N2,1.66703870930813
Clc1cccc(c1)N4CCN(CCCN3/N=C(/CC)N(CCOc2ccccc2)C3=O)CC4,1.67210421522118
C3(N(=O)=O)=CC=C(C2OC(C=NN1C(=O)NC(=O)C1)=CC=2)C=C3,1.67315359843103
N1N(C)C(=NC(=O)C)SC=1S(=O)(=O)N,1.67444228996209
ClCCN(CCCl)C1=CC=C(CC(OC3=CC=C(C4=C3)[C@]2([H])[C@](CC4)([H])[C@@](CC[C@@H]5OC(CC6=CC=C(N(CCCl)CCCl)C=C6)=O)([H])[C@]5(C)CC2)=O)C=C1,1.67495939090425
Oc1ccc(cc1)c3sc2cc(O)ccc2c3C(=O)c5ccc(OCCN4CCCCC4)cc5,1.67539636108835
C1=CC=CC(CN(C)CC#C)=C1,1.67957417017907
C1=CC=C2C(=C1)C(NN)=NN=C2,1.68215299361536
C2CCCN(CC(C)C(=O)C1=CC=C(C)C=C1)C2,1.69083361703601
[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,1.6920360127312
C1(S(=O)(=O)C)=CC=C(OC)C(C(=O)NCCN(CC)CC)=C1,1.69231309871029
O=S(=O)(C1=CC=C(C=C1)N)C2=CC=C(C=C2)N,1.69600828938015
O[C@@H]1C2[C@@]34C5=C(C=CC(=C5O2)OC)CC(C3C=C1)N(C)CC4,1.69804861285095
C1=CC=C3C(=C1)N=C(C)N(C2=C(C)C=CC=C2)C3=O,1.69948244732728
C3OCCN(C(=O)CN(C)CC2=C(NC(=O)C1=CC=CC=C1)C=CC=C2Cl)C3,1.70101349564837
O[C@H]([C@@H](C)N)c1ccccc1,1.7024466785727
C1=CC=C3C(=C1)C(=O)C(C2=CC=C(OC)C=C2)C3=O,1.70288644414077
O=C1C(C2=CC=CC=C2)(C3=CC=CC=C3)NC(=O)N1,1.70289215975737
C1(O)=C(I)C=NC(S)=N1,1.7059472973786
[C@]32([C@H]([C@@H]1OC(C)(C)O[C@@H]1CO2)OC(O3)(C)C)COS(=O)(=O)N,1.70653742792921
S(=O)(C)(=O)NC1=CC=C(C(O)CNC(C)C)C=C1,1.70842217576714
c12C(c7c([C@H](c1cc(cc2O)C(=O)O)[C@H]4c3c(c(O)cc(c3)C(=O)O)C(c5c4cccc5O[C@H]6[C@@H]([C@H]([C@H](O)[C@H](O6)CO)O)O)=O)cccc7O[C@H]8[C@@H]([C@H]([C@H](O)[C@H](O8)CO)O)O)=O,1.7131630199643
CN(C)CCN1c3ccccc3S[C@H]([C@@H](OC(C)=O)C1=O)c2ccc(OC)cc2,1.71445323944279
N[C@@H]3C[C@H](O)[C@@H](CN)O[C@@H]3O[C@H]2[C@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O)[C@H](N)C[C@@H]2N,1.71555255707768
ClCCN(CCCl)[P]1(=O)NCCCO1,1.7178135802952
O=C(CC)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,1.71788952776194
N[C@@H]2CC[C@H](O[C@@H]2O[C@@H]1[C@@H](N)[C@H](O)[C@H](OC)[C@@H](NC)[C@H]1O)[C@@H](N)C,1.71800015198334
C1=C(OCCN(C)C)C(C(C)C)=CC(OC(C)=O)=C1C,1.71945970964034
C3=CC=CC(CN(CC1NCCN=1)C2=CC=CC=C2)=C3,1.72485376852452
C1=CC=CC(CNC(NC)=NC)=C1,1.72613269956333
N1(CCCNC)C3=C(CCC2=C1C=CC=C2)C=CC=C3,1.72653271888875
C3=C(S(C)=O)C=CC(C=C1C(C)=C(CC(O)=O)C2=C1C=CC(F)=C2)=C3,1.72782475751204
C1(OC)=C(O)C=CC(C(=O)N(CC)CC)=C1,1.72869097172736
C1C2CC3CC1CC(C(N)C)(C2)C3,1.73114051281965
C2(OC)=C(OC)C=C(CC1=C(N)N=C(N)N=C1)C=C2OC,1.73614630554432
C3=C(OC(=O)C)C=CC(C(=C1CCCCC1)C2=CC=C(OC(C)=O)C=C2)=C3,1.73749336377397
C2=CC=CC(C1C(C)N(C)CCO1)=C2,1.73757763281228
N(CC(N1CCCC1)COCC(C)C)(CC2=CC=CC=C2)C3C=CC=CC=3,1.73999502026532
C3C=CSC=3C(=C1CN(C)CCC1)C2SC=CC=2,1.7410446751578
O=C1N(C(C(O)=O)=C2Cl)[C@@](CC2)([H])[C@@]([H])1NC([C@H](N)C(\C=C/C)=C)=O.O,1.74146725772302
[O-][N+](C(N=C3)=C(SC1=NC=NC2=C1NC=N2)N3C)=O,1.74392128713489
C1=CC=C2C(=C1)CCC3=C(C2=CCCN(C)C)C=CC=C3,1.74414165012674
C3CCCC(CC(C1CCCCC1)C2CCCCC2)N3,1.74427404590537
C3=CC=CC(CC(=O)N(C1=CC=C(Cl)C=C1)C2CCN(C(C)C)CC2)=C3,1.74514924197318
O=C3N1/C(=C(\CS[C@@H]1[C@@H]3NC(=O)C(=N\OC)\c2csc(N)n2)COC)C(=O)OC(C)OC(=O)OC(C)C,1.74632056868835
C1=CC=C2C(=C1)C(=CCCN(C)C)C3=C(CO2)C=CC=C3,1.74721930829104
C3(Cl)=CC=C(C(C1=CC=CC=C1)N2CCN(CCOCCO)CC2)C=C3,1.74979456454654
O=[C@@](NC2=O)[C@](N2)3C1=C(OCC3)C=CC(F)=C1,1.75314229969973
C1(=C(C=CC(=C1)NC(N(CC)CC)=O)OCC(CNC(C)(C)C)O)C(C)=O,1.75508411529351
C1=CC=CC2=C(NN)N=NC(NN)=C12,1.75677815238864
C3(S(N)(=O)=O)=CC=C(N2N=C(C(F)(F)F)C=C2C1=CC=C(C)C=C1)C=C3,1.75722319819504
C2=CC=CC=C2C1(C(=O)OCCN(CC)CC)CCCC1,1.76254725042997
C1(=O)C(CC)(C(C)CCC)C(=O)N=C(S)N1,1.76428514181158
c13c(C(\C(=C/N1C2CC2)C(O)=O)=O)c(c(c(c3F)N4C[C@@H](N[C@@H](C4)C)C)F)N,1.76960292838635
C2(C(=O)NC1CNCCC1)=CC(OC)=C(OC)C(OC)=C2,1.76988839961143
NC(=O)OC(C)C[N+](C)(C)C.[Cl-],1.77130510198949
O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)c4c(O)c3C(=O)c2c(C)c(C(O)=O)c(O)cc2C(=O)c3c(O)c4O,1.77166104755086
O[C@@]1(CCC4=O)[C@]2([C@H]4OC3=C5OC)C3=C(C=C5)C[C@H]1N(C)CC2,1.77208441066498
C1(NCCCC)=CC=C(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C=C1,1.78085133154773
C1CCC3C1CN(NC(=O)NS(=O)(=O)C2=CC=C(C)C=C2)C3,1.78302696049943
N[C@@H]2CC[C@H](O[C@@H]2O[C@@H]1[C@@H](N)[C@H](O)[C@H](OC)[C@@H](N(C)C(=O)CN)[C@H]1O)[C@@H](N)C,1.78385399308938
S=C1NC=NC2=C1N=CN2,1.7844092949327
O=C(NCC(O)=O)[C@@H](NC(=O)CC[C@H](N)C(O)=O)CS,1.78862573797335
C3=CC=C(C(O)(CCCN1CCCCC1)C2=CC=CC=C2)C=C3,1.79161371805974
C1CCCC(CC(C)NC)C1,1.79317674431943
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,1.7960654436686
C1=CC=C2C(=C1)C(C(=O)OCC[N+](C)(CC)CC)C3=C(O2)C=CC=C3.[Br-],1.79947492730663
O[C@@H]([C@@H](O)[C@H](O)CBr)[C@@H](O)CBr,1.80097254185656
C3=CC=C(CN1CC2=C(CC1)SC=C2)C(Cl)=C3,1.80111512762345
C3=CC=CC(CN1CCC2=C(C1)SC(N)=C2C(=O)OCC)=C3,1.80129103955199
C[C@]43CCC(=O)\C=C4\C[C@H](C)[C@@H]1[C@@H]3CC[C@]2(C)[C@@](C)(O)CC[C@@H]12,1.80137294468665
C2=C(OC)C=CC(CC(C)N(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)CC)=C2,1.80370904059885
C1=CC=C3C(=C1)N(CCCN2CCN(CCO)CC2)C4=C(S3)C=CC(C(=O)CC)=C4,1.80486235632029
C1=C(Cl)C=CC(CC(C)(O)C(C)CN(C)C)=C1,1.80581267022093
Cl.Clc4ccc5Sc1ccccc1N(CCCN2CCC3(CC2)NC(=O)CS3)c5c4,1.80842651320609
C2C(=O)NC(=O)CN2CC(C)N1CC(=O)NC(=O)C1,1.80843459730191
C1=CC=C3C(=C1)CC(N(CCCN(CC)CC)C2=CC=CC=C2)C3,1.80954220783818
O1C(CO)COC1CCI,1.80965095739037
C1C(OC(O1)C(C)I)CO,1.80965095739037
C2=CC=CC(NC(=O)C=CC1=CC=C(OC)C(OC)=C1)=C2C(O)=O,1.81601750443147
C2=CC=C(C(C(=O)SCCN(CC)CC)C1=CC=CC=C1)C=C2,1.81621955157089
C1(CN(C)C)=NC(CSCCNC(NC)=CN(=O)=O)=CS1,1.82145776744016
C1CCC(NC(=O)N(N=O)CCCl)CC1,1.82334267579409
C1=CC=C3C(=C1)C(=O)C(C2=CC=CC=C2)C3=O,1.8243754544603
C2=C(C(N)=N)C=C(O)C(C=CC1=CC=C(C(N)=N)C=C1)=C2,1.8275249082679
O=C1OC2=CC=CC=C2C(O)=C1CC3=C(O)C4=CC=CC=C4OC3=O,1.82775040598025
C1(=O)C(CC=C)(C(C)CC)C(=O)NC(=O)N1,1.82830049641758
C1(=O)C(CC)(C(C)=CCC)C(=O)NC(=O)N1,1.82830049641758
C1(=O)C(CC)(C(C)CCC)C(=O)N=C(O)N1,1.8321870043137
C1=CN=C2C(=C1)CC3=C(O2)C=CC(C(C)C(=O)O)=C3,1.83296616282875
CS(=O)(=O)Nc1cc2\C=C(/Nc2cc1)C(=O)N3CCN(CC3)c4ncccc4NC(C)C,1.83537309100289
O=C1C(C(O)=CC(O)=C2)=C2O[C@H]([C@](C=C5)=CC3=C5O[C@@H](CO)[C@H]([C@]4=CC(OC)=C(O)C=C4)O3)[C@H]1O,1.83834184798681
C2=CC(C1C(C(=O)OC(C)C)=C(C)NC(C)=C1C(=O)OCCOC)=CC(N(=O)=O)=C2,1.84348229592224
N\1(C(N(C(CC)C)/N=C/1)=O)c7ccc(N2CCN(CC2)c6ccc(OC[C@@H]5O[C@](c3c(cc(cc3)Cl)Cl)(Cn4ncnc4)OC5)cc6)cc7,1.8485791292275
C1=C(Cl)C=C3C(=C1)SC(=O)N3CC(=O)N2CCN(CCO)CC2,1.85228441949627
O=C([O-])C(NN1C2=CC=C(S(=O)([O-])=O)C=C2)=C(/N=N/C3=CC=C(S(=O)([O-])=O)C=C3)C1=O.[Na+].[Na+].[Na+],1.85277544108631
C1(C(C)C)=CC=CC(C(C)C)=C1O,1.85313996112155
C1=CC=C3C(=C1N)CN(C)CC3C2=CC=CC=C2,1.85472996030497
C1=CC(C(=O)NNC(C)C)=CC=N1,1.85544408952634
N2N(C)C(=O)C(OCC)=C(N1CCOCC1)C=2,1.85644579486004
[C@@]2\1(\C(=C/C(/C=C/1)=O)CC[C@@H]4[C@@H]2CC[C@@]3(OC(=O)CC[C@H]34)C)C,1.85755239418474
OCC(=O)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,1.85786782035628
C1=CC=C3C(=C1)C=CC4=C(N3CCCN2CCN(CCO)CC2)C=CC=C4,1.86152946453333
C2(C1=CC=CC=C1)N=C(CCN(CC)CC)ON=2,1.86728900575997
C2(CN1CCOCC1)CCC3=C(C2=O)C(CC)=C(C)N3,1.86746585360447
O[C@H]([C@H](O)CBr)[C@H](O)[C@H](O)CBr,1.86836544809744
CC(=O)[C@@]3(O)CC[C@H]4[C@@H]5/C=C(/Cl)\C2=C\C(=O)[C@@H]1C[C@@H]1[C@]2(C)[C@H]5CC[C@]34C,1.87494657134303
N2(CCCN(C)C)C1=CC(Cl)=CC=C1CCC3=C2C=CC=C3,1.87797084278974
NC1=C2C(=NC(=N1)N)N=C(C(=N2)C3=CC=CC=C3)N,1.88112682753231
C1=C(Cl)C=CC(NC(=N)NC(=N)NC(C)C)=C1,1.88192970838769
C2=CC=CC(OCCN(C)C)=C2CC1=CC=CC=C1,1.88469969031335
C2CN(CCCC)C(C(=O)NC1=C(C)C=CC=C1C)CC2,1.88600569906677
C1(O)=C(O)C=CC(CNNC(=O)C(N)CO)=C1O,1.88789966988341
C1=CC=C3C(=C1)N(CCC2CCCCN2C)C4=C(S3)C=CC(S(=O)C)=C4,1.88826256937186
O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)N(CCCl)N=O,1.88904875220331
OC(CC(C1)C)C(C1)C(C)C,1.89283839069298
[O-]C(N1)=NC(C(C(CCC)C)(CC=C)C1=O)=O.[Na+],1.89297599064355
C1=CC=C3C(=C1)N=C(N2CCN(C)CC2)C4=C(O3)C=CC(Cl)=C4,1.89548351963942
N1C(=O)NC(=O)C(CC=C)(C(C)C)C1=O,1.89618293314848
O[C@@H](CN1CCN(CC1)c2ccccc2)CO,1.89636102925095
C2(CC(O)=O)=CC=CC=C2NC1=C(Cl)C=CC=C1Cl,1.89747841618927
[O-][N+](OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O)=O,1.89781478688393
C2(C1=CC=CC=C1)N=C(NCCN(CCCC)CCCC)ON=2,1.89823292164165
C1=C(CC(N)=O)C=CC(OCC(O)CNC(C)C)=C1,1.90298576989662
C1=C(Cl)C=C2C(=C1)C(NC(C)CCCN(CC)CC)=C3C(=N2)C=CC(OC)=C3,1.90304308065491
C3N(C(C1=CC=CC=C1)C2=CC=CC=C2)CCN(C)C3,1.90305848971845
C2=CC=CC(CC1=NCCN1)=C2,1.90367502172867
CC(=O)OCC(=O)[C@@]3(O)CC[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4C(=O)C[C@@]23C,1.9057750553133
OC(=O)[C@@H](C(C)C)N(Cc1ccc(cc1)c2ccccc2C\3=N\N=N/N/3)C(=O)CCCC,1.91227965798417
C2(O)=C(O)C=C(C(=O)C1=CC=C(C)C=C1)C=C2N(=O)=O,1.91410137827138
C2=CC=CC(C(S(=O)CC(N)=O)C1=CC=CC=C1)=C2,1.91427500359976
[C@]1([C@H](N(C)C)\C=C/CC1)(C(=O)OCC)c2ccccc2,1.91430665103971
O=C\1CC[C@H]4C(=C/1)/CC[C@@H]2[C@@H]4CC[C@]3(C)[C@@H](O)CC[C@@H]23,1.91593645487033
C1([C@@H](CCCCCC)[C@H](C[C@@H](OC(=O)C(CC(C)C)NC=O)CCCCCCCCCCC)O1)=O,1.91709817407479
C2=C(OCC(F)(F)F)C=CC(OCC(F)(F)F)=C2C(=O)NCC1CCCCN1,1.91838970751983
Brc1ccccc1C[N+](C)(C)CC.[O-]S(=O)(=O)c1ccc(C)cc1,1.91840473860941
O=C1[C@H]3[C@H](C3)[C@@]([C@]4([H])[C@@]([C@@]5([H])[C@]([C@@](CC5)(OC(C)=O)[C@@](C)=O)(C)CC4)([H])C=C2Cl)(C)C2=C1,1.92110116198653
C1=CC=C3C(=C1)OC(CC)=C3C(=O)C2=CC(Br)=C(O)C(Br)=C2,1.92848124827996
C2=C(C(N)=N)C=CC(OCCCCCOC1=CC=C(C(=N)N)C=C1)=C2,1.92995438713821
C5(CN1C(CCCC)=NC2(C1=O)CCCC2)=CC=C(C4=CC=CC=C4C3NN=NN=3)C=C5,1.9330106387378
O[C@@H]3C\C4=C\C[C@@H]2[C@H](CC[C@]1(C)C(=O)CC[C@H]12)[C@@]4(C)CC3,1.93758776434799
C1(Cl)=C(S(N)(=O)=O)C=C2C(=C1)NC(CC)NC2=O,1.93956212379716
O=C1OC2=C(C=CC=C2)C=C1,1.94206065556676
C1(N)=NC(=O)C3=C(N1)NCC(CNC2=CC=C(C(=O)NC(C(O)=O)CCC(O)=O)C=C2)N3C=O,1.94206705893409
O=C(C)O[C@@H](CC)C(C[C@@H](N(C)C)C)(C2=CC=CC=C2)C1=CC=CC=C1,1.94632665025993
N1(CC(C)CN(C)C)C3=C(CCC2=C1C=CC=C2)C=CC=C3,1.94654348955276
O=S1(=O)C2=C(C=C(C(=C2)S(=O)(=O)N)Cl)NCN1,1.95139163775176
C2=NC=CC(C(=O)NNCCC(=O)NCC1=CC=CC=C1)=C2,1.95226684428904
[Na+].[Na+].[O-]S(=O)CNc1ccc(cc1)S(=O)(=O)c2ccc(NCS([O-])=O)cc2,1.95273947234858
CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2C(C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)OC)[C@@H]3O,1.95322953930086
[C@@]2\1(\C(=C/C(/C=C/1)=O)[C@H](C[C@@H]4[C@@H]2[C@H](C[C@@]3([C@](C(=O)CO)(O)CC[C@H]34)C)O)C)C,1.95328167157714
O=C1N([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C=CC(N)=N1,1.95462944888567
CC(C)=CCOC2=CC=C(C=CC(=O)C1=CC=C(OCC=C(C)C)C=C1OCC(O)=O)C=C2,1.95474744503931
[C@]43(\C(=C2\C(c1c(O)cccc1[C@](C2C[C@H]3[C@@H](/C(=C(\C4=O)C(NCN5CCCC5)=O)O)N(C)C)(O)C)=O)O)O,1.95660842518343
C1(S(N)(=O)=O)=CC(Cl)=C(Cl)C(S(N)(=O)=O)=C1,1.96208172183696
O[C@H]([C@H](O)CNCCCl)[C@H](O)[C@H](O)CNCCCl,1.9621384174346
O=S(C(C(OCC(CCCC)CC)=O)CC(OCC(CCCC)CC)=O)([O-])=O.[Na+],1.9624497461132
c23[C@H](c1cc(Cl)c(cc1)Cl)CC[C@@H](c2cccc3)NC,1.96360290520834
C2(N)=C(C)C=CC(S(=O)(=O)NC(=O)NC1CCCCC1)=C2,1.97087415158148
N2C(=O)C(C1=CC=CC=C1)OC=2N,1.97177908475264
C23C(c1cc5c(cc1[C@H]([C@H]2C(=O)OC3)c4cc(c(c(c4)OC)O)OC)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)c8sccc8)O)O,1.97223834245289
O[C@H]1CC[C@H]5[C@H]2Cc4ccc(OC)c3O[C@@H]1[C@]5(CCN2C)c34,1.9739646231456
C1=C(NC(C)=O)C=CC(C=NNC(N)=S)=C1,1.97551172972255
